"","X","trim","subTrim","condition","isOneOwner","mileage","year","color","displacement","fuel","state","region","soundSystem","wheelType","wheelSize","featureCount","price"
"211","211","550",NA,"Used","f",88796,"2007","Black","5.5 L","Gasoline","CA","Pac",NA,"Alloy",NA,45,26405.0178983109
"212","212","550",NA,"Used","f",83183,"2008","Gray","5.5 L","Gasoline","CA","Pac",NA,NA,NA,18,29844.3641880058
"213","213","550",NA,"CPO","f",26301,"2012","Silver","4.6 L","Gasoline","FL","SoA","Premium","Alloy",NA,71,56068.5269847989
"214","214","550",NA,"Used","f",38523,"2010","Blue","5.5 L","Gasoline","FL","SoA","Harman Kardon","Alloy",NA,66,42049.264860099
"215","215","550",NA,"CPO","t",30073,"2012","Silver","4.6 L","Gasoline","TN","ESC","Harman Kardon","Alloy","18",93,55806.6257581037
"216","216","550",NA,"New","f",25,"2015","Black","4.6 L","Gasoline","CA","Pac",NA,NA,"20",12,112836.607631058
"217","217",NA,NA,"New","f",7,"2015","Black","4.7 L","Gasoline","NV","Mtn",NA,NA,NA,9,134140.471864447
"218","218","430",NA,"Used","f",71824,"2002","Silver","4.3 L","Gasoline","IL","ENC","Bose","Alloy",NA,46,12736.1070470637
"219","219","500",NA,"Used","f",45432,"2006","Beige","5.0 L","Gasoline","CA","Pac",NA,"Alloy",NA,51,19380.1658352941
"220","220","63 AMG",NA,"New","f",16,"2015",NA,"5.5 L","Gasoline","TX","WSC",NA,NA,NA,65,164480.851402603
"221","221","63 AMG",NA,"New","f",16,"2015","Blue","5.5 L","Gasoline","CA","Pac",NA,NA,"20",72,164328.046665836
"222","222","550",NA,"New","f",12,"2015","Gray","4.6 L","Gasoline","FL","SoA",NA,NA,NA,1,119189.660711101
"223","223","550",NA,"Used","f",4781,"2015","Black","4.6 L","Gasoline","FL","SoA",NA,NA,NA,0,108299.071941568
"224","224","63 AMG",NA,"Used","t",35494,"2010","Silver","6.3 L","Gasoline","FL","SoA",NA,"Alloy",NA,34,58960.486690891
"225","225","550",NA,"Used","f",59929,"2010","Blue","5.5 L","Gasoline","VA","SoA","Harman Kardon",NA,"19",35,39249.368143305
"226","226","550",NA,"Used","f",33684,"2007","White","5.5 L","Gasoline","GA","SoA","Harman Kardon","Alloy",NA,58,34329.0081432021
"227","227","550",NA,"Used","f",127321,"2007","Gray","5.5 L","Gasoline","MI","ENC",NA,NA,NA,16,24034.4828573447
"228","228","550",NA,"New","f",67,"2014","Black","4.6 L","Gasoline","NJ","Mid","Premium","Alloy",NA,70,110501.031951954
"229","229","550",NA,"New","f",1,"2015","Black","4.6 L","Gasoline","NJ","Mid","Premium","Alloy","18",81,111783.566853468
"230","230","600",NA,"Used","f",54106,"2007","Silver","5.5 L","Gasoline","MO","WNC","Premium","Alloy",NA,55,31718.1693344156
"231","231","500",NA,"Used","f",121457,"2001","Silver","5.0 L","Gasoline","NH","New",NA,"Alloy",NA,19,8867.62401430584
"232","232","500",NA,"Used","f",52363,"2003","White","5.0 L","Gasoline","MO","WNC","Premium","Alloy",NA,47,17675.2733846553
"233","233","320",NA,"Used","f",197512,"1995","Silver","3.2 L","Gasoline","SC","SoA",NA,NA,NA,1,3847.20295995577
"234","234","550",NA,"New","f",7,"2015","White","4.6 L","Gasoline","MN","WNC","Premium","Alloy",NA,57,113246.491821686
"235","235",NA,NA,"New","f",5,"2015","Silver","4.6 L",NA,"FL","SoA",NA,NA,NA,59,111113.872236138
"236","236","550",NA,"Used","f",12068,"2010","Silver","5.5 L","Gasoline","TX","WSC","Harman Kardon","Alloy","18",58,50612.880885728
"237","237","550",NA,"Used","f",77096,"2007","Gray","5.5 L","Gasoline","IL","ENC","Harman Kardon","Alloy",NA,70,27436.3484531029
"238","238","550",NA,"CPO","f",16665,"2012","Black","4.6 L","Gasoline","FL","SoA","Premium","Alloy",NA,64,58659.5719151702
"239","239","350",NA,"Used","f",116804,"2006","Black","3.7 L","Gasoline","CA","Pac",NA,"Alloy",NA,9,15197.1880441957
"240","240","550",NA,"Used","f",56006,"2007","Red","5.5 L","Gasoline","NJ","Mid","Harman Kardon","Alloy",NA,66,29769.1752922646
"241","241","550",NA,"CPO","f",49257,"2010","Black","5.5 L","Gasoline","CA","Pac","Harman Kardon","Alloy",NA,76,47605.0621538073
"242","242","550",NA,"CPO","f",13901,"2010","Black","5.5 L","Gasoline","NY","Mid",NA,NA,NA,13,55389.3708195127
"243","243","65 AMG",NA,"New","f",18,"2015","Black","6.0 L","Gasoline","CA","Pac",NA,NA,"20",7,227903.319128046
"244","244","550",NA,"Used","f",58045,"2007","Black","5.5 L","Gasoline","GA","SoA","Harman Kardon",NA,NA,48,29734.8100844151
"245","245","550",NA,"New","f",15,"2015","White","4.7 L","Gasoline","WI","ENC",NA,NA,"19",98,134574.832608607
"246","246","550",NA,"CPO","t",29033,"2011","White","5.5 L","Gasoline","NC","SoA",NA,NA,NA,45,52277.8026329252
"247","247","550",NA,"Used","f",60023,"2007","Black","5.5 L","Gasoline","NY","Mid",NA,NA,NA,0,29506.8658121125
"248","248","550",NA,"Used","f",57500,"2009","Gray","5.5 L","Gasoline","IL","ENC",NA,"Premium",NA,25,33488.833944554
"249","249","430",NA,"Used","f",112789,"2005","Silver","4.3 L","Gasoline","AZ","Mtn",NA,NA,NA,5,12252.3554138666
"250","250","550",NA,"Used","f",50491,"2008","Silver","5.5 L","Gasoline","TX","WSC","Harman Kardon","Chrome",NA,55,33370.3481783031
"251","251","550",NA,"New","f",7,"2015","Silver","4.6 L","Gasoline","NY","Mid","Premium",NA,NA,77,112322.324471232
"252","252","550",NA,"New","f",12,"2015","Black","4.6 L","Gasoline","KS","WNC",NA,NA,NA,0,112582.356816534
"253","253","550",NA,"New","f",25,"2015","Black","4.6 L","Gasoline","NJ","Mid","Premium","Alloy",NA,66,112779.362094544
"254","254","550",NA,"Used","t",20454,"2008","Black","5.5 L","Gasoline","MD","SoA",NA,NA,NA,36,40298.4931324063
"255","255","550",NA,"Used","t",39899,"2012","Black","4.6 L","Gasoline","FL","SoA","Premium","Alloy","18",73,48490.8060038864
"256","256","550",NA,"New","f",16,"2015","Black","4.7 L","Gasoline","NC","SoA","Premium","Alloy","20",68,133756.921651767
"257","257","550",NA,"CPO","f",31945,"2012","Black","4.6 L","Gasoline","FL","SoA","Harman Kardon",NA,NA,12,55346.7916609856
"258","258","550",NA,"New","f",11,"2015","Blue","4.6 L","Gasoline","NJ","Mid","Premium","Alloy",NA,66,112524.714368073
"259","259","550",NA,"Used","f",37356,"2010","Black","5.5 L","Gasoline","GA","SoA",NA,NA,NA,14,42689.7759324519
"260","260","550",NA,"New","f",10,"2015",NA,"4.6 L","Gasoline","CO","Mtn","Premium",NA,NA,74,115275.950691018
"261","261","550",NA,"CPO","t",35065,"2012","Black","4.6 L","Gasoline","CA","Pac",NA,"Alloy",NA,25,55082.0413970222
"262","262","550",NA,"CPO","t",18852,"2012","Silver","4.6 L","Gasoline","MD","SoA","Premium","Alloy",NA,72,58321.6428757279
"263","263","500",NA,"Used","f",138791,"2001","Silver","5.0 L","Gasoline","UT","Mtn",NA,"Alloy",NA,33,7888.77743070594
"264","264","550",NA,"New","f",30,"2014","White","4.6 L","Gasoline","CA","Pac",NA,NA,NA,1,111679.878034393
"265","265","550",NA,"New","f",44,"2015",NA,"4.6 L","Gasoline","CA","Pac",NA,NA,NA,79,113040.678171342
"266","266","550",NA,"Used","f",3091,"2014","White","4.6 L","Gasoline","FL","SoA","Premium",NA,NA,88,98147.4302136461
"267","267","550",NA,"New","f",8,"2015","Black","4.6 L","Gasoline","OK","WSC","Premium","Alloy",NA,66,112580.007899302
"268","268","600",NA,"Used","f",145245,"1998","Black","6.0 L","Gasoline","KY","ESC",NA,"Alloy",NA,35,23230.3480091542
"269","269","550",NA,"Used","t",41772,"2010","Gray","5.5 L","Gasoline","FL","SoA","Premium","Alloy","18",78,41736.2923198821
"270","270","550",NA,"CPO","f",26245,"2011","Black","5.5 L","Gasoline","CA","Pac",NA,NA,NA,19,51762.4903462763
"271","271","550",NA,"New","f",9,"2015","White","4.6 L","Gasoline","TX","WSC",NA,NA,NA,2,113508.752196654
"272","272","550",NA,"New","f",9,"2015","Silver","4.6 L","Gasoline","NY","Mid","Premium",NA,NA,76,112405.662587897
"273","273","550",NA,"CPO","t",6910,"2013","Black","4.6 L","Gasoline","NJ","Mid","Premium","Alloy",NA,74,70218.5846921808
"274","274","550",NA,"Used","t",46776,"2008","Silver","5.5 L","Gasoline","PA","Mid","Harman Kardon",NA,NA,78,34207.6513953063
"275","275","550",NA,"New","f",10,"2015","Silver","4.6 L","Gasoline","NC","SoA","Premium","Alloy",NA,58,112383.116836168
"276","276","550",NA,"Used","f",81145,"2007","Silver","5.5 L","Gasoline","GA","SoA",NA,NA,NA,0,27189.1274019056
"277","277","550",NA,"New","f",5,"2015","Blue","4.6 L","Gasoline","CA","Pac",NA,NA,NA,1,112294.438805045
"278","278","550",NA,"Used","f",90669,"2007","Silver","5.5 L","Gasoline","TN","ESC",NA,NA,NA,5,26397.9098093827
"279","279","550",NA,"Used","f",20599,"2013","Black","4.6 L","Gasoline","IL","ENC","Harman Kardon","Alloy",NA,73,59586.1156487813
"280","280","550",NA,"New","f",8,"2015",NA,"4.6 L","Gasoline","CA","Pac","Premium",NA,NA,72,112473.003560748
"281","281","550",NA,"New","f",10,"2015","Silver","4.6 L","Gasoline","MA","New",NA,NA,"19",12,112424.959583417
"282","282","550",NA,"New","f",16,"2015","White","4.6 L","Gasoline","NY","Mid","Premium","Alloy",NA,68,113504.989712075
"283","283","550",NA,"CPO","f",31524,"2011","Silver","5.5 L","Gasoline","NY","Mid","Premium","Alloy",NA,63,50333.1484457468
"284","284","550",NA,"New","f",8,"2015","Black","4.6 L","Gasoline","TX","WSC",NA,NA,NA,2,112605.924793724
"285","285","63 AMG",NA,"CPO","f",4078,"2012","Black","5.5 L","Gasoline","CT","New",NA,"Alloy",NA,34,95369.6339042296
"286","286","550",NA,"Used","f",96024,"2008","Silver","5.5 L","Gasoline","OK","WSC","Premium","Alloy",NA,62,28438.7991690892
"287","287","430",NA,"Used","f",125845,"2001","White","4.3 L","Gasoline","NC","SoA",NA,"Alloy",NA,20,8959.0197776035
"288","288","63 AMG",NA,"New","f",11,"2015","White","5.5 L","Gasoline","NY","Mid","Premium","Alloy",NA,76,165218.845884048
"289","289","550",NA,"Used","f",31262,"2012","Black","4.6 L","Gasoline","TX","WSC","Harman Kardon","Alloy",NA,76,50060.1769581885
"290","290","400","Hybrid","CPO","t",44070,"2010","Gray","3.5 L","Hybrid","CA","Pac","Harman Kardon","Alloy",NA,68,46562.3620841514
"291","291","550",NA,"New","f",10,"2014","Black","4.6 L","Gasoline","NC","SoA",NA,NA,NA,15,111116.62431495
"292","292","550",NA,"Used","f",688,"2015","White","4.6 L","Gasoline","FL","SoA",NA,NA,NA,50,113936.963012504
"293","293","550",NA,"CPO","t",22797,"2012","Silver","4.6 L","Gasoline","CA","Pac",NA,NA,NA,8,57528.7404686996
"294","294","63 AMG",NA,"New","f",27,"2015","Black","5.5 L","Gasoline","PA","Mid","Premium","Alloy",NA,70,164143.868623399
"295","295","550",NA,"New","f",6,"2014","White","4.6 L","Gasoline","CA","Pac",NA,NA,NA,2,112124.901425987
"296","296","550",NA,"Used","f",10986,"2011","White","5.5 L","Gasoline","VA","SoA",NA,NA,NA,4,53705.7434514834
"297","297","500",NA,"Used","f",121815,"2005","Black","5.0 L","Gasoline","FL","SoA","Bose","Alloy","17",81,11943.5054861087
"298","298","550",NA,"Used","f",34337,"2010","Black","5.5 L","Gasoline","KY","ESC","Premium","Alloy",NA,71,43087.3431619665
"299","299","550",NA,"Used","f",15367,"2012","Black","4.6 L","Gasoline","FL","SoA","Harman Kardon","Alloy",NA,68,54660.4154465031
"300","300","500",NA,"Used","f",144000,"2000","Silver","5.0 L","Gasoline","NJ","Mid","Bose","Alloy",NA,41,7731.32516542165
"301","301","430",NA,"Used","f",100777,"2006","Black","4.3 L","Gasoline","NH","New",NA,NA,NA,6,13179.0127454692
"302","302","500",NA,"Used","f",195244,"2000","Black","5.0 L","Gasoline","NJ","Mid","Premium","Alloy",NA,52,5604.78918617213
"303","303","550",NA,"Used","f",73021,"2007","Green","5.5 L","Gasoline","CA","Pac","Harman Kardon","Alloy",NA,7,27832.7362429861
"304","304","550",NA,"Used","t",77327,"2007","Silver","5.5 L","Gasoline","MO","WNC","Premium","Alloy",NA,58,27601.6176235407
"305","305","500",NA,"Used","f",95611,"2004","Black","5.0 L","Gasoline","AZ","Mtn","Premium",NA,NA,39,13843.1568199535
"306","306","550",NA,"CPO","f",12870,"2013","Black","4.6 L","Gasoline","NJ","Mid","Premium","Alloy",NA,75,66856.8317522121
"307","307","550",NA,"Used","f",100,"2015","White","4.7 L","Gasoline","FL","SoA","Premium",NA,NA,37,138110.429732947
"308","308","550",NA,"New","f",11,"2015","Black","4.6 L","Gasoline","TX","WSC","Premium",NA,NA,88,112735.570760306
"309","309","550",NA,"Used","t",81965,"2008","Gray","5.5 L","Gasoline","IL","ENC","Harman Kardon",NA,NA,41,30247.5134191059
"310","310","430",NA,"Used","f",130532,"2003","Silver","4.3 L","Gasoline","MO","WNC","Bose","Alloy",NA,35,9401.83722210721
"311","311","550",NA,"New","f",15,"2015","Black","4.6 L","Gasoline","NJ","Mid","Premium","Alloy","18",74,112622.347203304
"312","312","550",NA,"New","f",8,"2015","Silver","4.6 L","Gasoline","CA","Pac",NA,NA,NA,1,112343.441536758
"313","313","550",NA,"CPO","f",13965,"2011","Gray","5.5 L","Gasoline","GA","SoA","Premium","Alloy",NA,72,55300.5790073562
"314","314","550",NA,"New","f",6,"2015","Silver","4.6 L","Gasoline","CA","Pac","Premium","Alloy","18",76,112231.307552804
"315","315","550",NA,"New","f",15,"2015","Silver","4.7 L","Gasoline","CO","Mtn","Premium","Alloy",NA,68,136267.586530903
"316","316","550",NA,"New","f",1,"2015","Black","4.6 L","Gasoline","NJ","Mid","Premium","Alloy","18",74,111782.377455979
"317","317","550",NA,"CPO","f",20280,"2010","White","5.5 L","Gasoline","MA","New",NA,NA,"18",63,54000.5001857661
"318","318","550",NA,"New","f",7,"2015","Black","4.6 L","Gasoline","PA","Mid","Premium","Alloy","18",72,112385.600270666
"319","319","550",NA,"Used","f",61827,"2009","White","5.5 L","Gasoline","MD","SoA",NA,NA,NA,33,33808.5169709233
"320","320","600",NA,"Used","f",120659,"1997","Green","6.0 L","Gasoline","CA","Pac",NA,"Alloy",NA,50,23284.4051055022
"321","321","550",NA,"New","f",5,"2015","Blue","4.6 L","Gasoline","CA","Pac",NA,NA,NA,0,112291.447924835
"322","322","63 AMG",NA,"Used","f",45108,"2009","White","6.3 L","Gasoline","CA","Pac",NA,NA,NA,15,52144.7617632508
"323","323","550",NA,"Used","f",70336,"2011","Gray","5.5 L","Gasoline","SC","SoA","Bang Olufsen","Alloy",NA,61,41881.9110090241
"324","324","55 AMG",NA,"Used","f",69716,"2003","Black","5.4 L","Gasoline","FL","SoA","Bose","Alloy",NA,59,19265.8004766212
"325","325","600",NA,"Used","f",91276,"2004","Silver","5.5 L","Gasoline","FL","SoA",NA,NA,"18",7,22640.6275390552
"326","326","550",NA,"Used","f",40596,"2013","Black","4.6 L","Gasoline","IL","ENC","Harman Kardon","Alloy",NA,78,55280.3539270147
"327","327","550",NA,"CPO","f",5,"2014","Silver","4.6 L","Gasoline","TX","WSC","Premium","Alloy",NA,64,108803.561321973
"328","328","550",NA,"New","f",11,"2015","White","4.6 L","Gasoline","FL","SoA",NA,NA,NA,0,113230.555093043
"329","329","550",NA,"Used","f",43221,"2009","Gray","5.5 L","Gasoline","VA","SoA",NA,NA,NA,29,35550.7067316045
"330","330","550",NA,"New","f",9,"2014",NA,"4.6 L","Gasoline","NY","Mid",NA,NA,NA,0,111149.097483991
"331","331","500",NA,"Used","f",140606,"2000","Silver","5.0 L","Gasoline","NH","New","Premium","Alloy",NA,51,7906.32923654763
"332","332","550",NA,"CPO","t",17074,"2013","White","4.6 L","Gasoline","NY","Mid","Premium","Alloy",NA,75,67005.9707735728
"333","333","550",NA,"CPO","t",12742,"2012","White","4.6 L","Gasoline","PA","Mid","Premium","Alloy",NA,74,61647.4274650223
"334","334","550",NA,"CPO","f",48713,"2011","Black","5.5 L","Gasoline","CA","Pac",NA,NA,NA,9,48073.7527032146
"335","335","550",NA,"New","f",8,"2015","White","4.6 L","Gasoline","CA","Pac",NA,NA,"18",83,113338.562676863
"336","336","550",NA,"Used","t",41278,"2010","Silver","5.5 L","Gasoline","FL","SoA","Premium","Alloy","18",75,41715.6617867778
"337","337","550",NA,"Used","t",20943,"2013","Silver","4.6 L","Gasoline","TX","WSC","Harman Kardon",NA,NA,29,59909.7442772143
"338","338","400","Hybrid","CPO","f",23931,"2010","White","3.5 L","Hybrid","TX","WSC",NA,NA,NA,15,51056.1831176963
"339","339","550",NA,"New","f",5,"2015","White","4.6 L","Gasoline","TX","WSC",NA,NA,NA,1,113312.198115561
"340","340","55 AMG",NA,"Used","f",157503,"2001","Silver","5.4 L","Gasoline","TX","WSC",NA,"Alloy",NA,26,11268.6856987043
"341","341","550",NA,"Used","f",103915,"2008","Silver","5.5 L","Gasoline","NY","Mid","Harman Kardon","Alloy",NA,62,27862.3301178291
"342","342","550",NA,"Used","f",18948,"2013","Black","4.6 L","Gasoline","FL","SoA","Premium","Alloy",NA,65,59918.9567160201
"343","343","550",NA,"New","f",7,"2014","Black","4.6 L","Gasoline","TX","WSC",NA,NA,NA,1,111218.588079661
"344","344","550",NA,"Used","t",12484,"2012","Red","4.6 L","Gasoline","FL","SoA","Harman Kardon","Alloy",NA,45,56310.8523229051
"345","345","63 AMG",NA,"Used","t",20318,"2012","White","5.5 L","Gasoline","TX","WSC",NA,NA,NA,17,78152.0005150057
"346","346","500",NA,"Used","f",194212,"2000","Beige","5.0 L","Gasoline","MO","WNC",NA,NA,NA,0,5912.95223369731
"347","347","550",NA,"Used","f",86063,"2007","Black","5.5 L","Gasoline","PA","Mid",NA,NA,NA,20,26884.4911205645
"348","348","550",NA,"Used","f",15011,"2013","Black","4.6 L","Gasoline","FL","SoA",NA,NA,NA,2,61610.1952117787
"349","349","500",NA,"Used","f",64507,"2003","Gold","5.0 L","Gasoline","MD","SoA","Premium","Alloy",NA,55,15265.1760132052
"350","350","550",NA,"CPO","f",43284,"2010","Silver","5.5 L","Gasoline","OH","ENC",NA,NA,NA,58,48507.8218911146
"351","351","550",NA,"New","f",9,"2014","Silver","4.6 L","Gasoline","FL","SoA",NA,NA,NA,0,110855.635993789
"352","352","500",NA,"Used","f",122982,"2005","Black","5.0 L","Gasoline","CA","Pac","Bose","Alloy","17",62,12073.6354824875
"353","353","550",NA,"CPO","t",16544,"2012","Black","4.6 L","Gasoline","CA","Pac","Harman Kardon",NA,NA,85,59365.2088395969
"354","354","550",NA,"Used","f",81890,"2010","Black","5.5 L","Gasoline","NJ","Mid","Premium","Alloy",NA,54,36743.0643859065
"355","355","600",NA,"Used","f",116740,"2001","Gold","5.8 L","Gasoline","CA","Pac",NA,NA,NA,1,12690.8606761635
"356","356","63 AMG",NA,"New","f",45,"2015","Black","5.5 L",NA,"OH","ENC","Premium",NA,"20",78,164109.840147462
"357","357","550",NA,"Used","t",57427,"2011","White","5.5 L","Gasoline","CA","Pac",NA,NA,NA,9,41969.9293286582
"358","358","550",NA,"New","f",11,"2015","Blue","4.6 L","Gasoline","NJ","Mid","Premium","Alloy",NA,66,112524.714368073
"359","359","550",NA,"Used","f",66000,"2009","Black","5.5 L","Gasoline","TX","WSC",NA,NA,NA,35,32485.5191418603
"360","360",NA,NA,"New","f",12,"2015","Black",NA,NA,"FL","SoA",NA,NA,NA,0,110135.158115539
"361","361","400","Hybrid","Used","f",41943,"2010","Black","3.5 L","Hybrid","OH","ENC",NA,NA,NA,74,39876.3524919589
"362","362","430",NA,"Used","f",115000,"2002","Gray","4.3 L","Gasoline","TX","WSC","Bose","Alloy",NA,17,9407.36632342687
"363","363","550",NA,"New","f",6,"2014","Blue","4.6 L","Gasoline","CA","Pac",NA,NA,NA,0,111261.21206523
"364","364","550",NA,"CPO","f",48950,"2011","White","5.5 L","Gasoline","TN","ESC","Harman Kardon","Alloy","18",107,48669.6934227339
"365","365","63 AMG",NA,"CPO","f",51596,"2009","White","6.3 L","Gasoline","WA","Pac",NA,NA,NA,42,61018.7537619927
"366","366","550",NA,"New","f",6,"2014","Black","4.6 L","Gasoline","CA","Pac",NA,NA,NA,1,111261.21206523
"367","367","430",NA,"Used","f",145404,"2002","Silver","4.3 L","Gasoline","GA","SoA","Premium","Alloy",NA,41,7570.63165204456
"368","368","430",NA,"Used","f",117956,"2006","Brown","4.3 L","Gasoline","NJ","Mid",NA,"Alloy",NA,52,11775.3093852017
"369","369","550",NA,"New","f",8,"2015",NA,"4.6 L","Gasoline","NY","Mid","Premium",NA,NA,76,112473.698989785
"370","370","550",NA,"New","f",9,"2015","Black","4.6 L","Gasoline","FL","SoA",NA,NA,NA,48,112321.197522574
"371","371","550",NA,"Used","f",100300,"2009","White","5.5 L","Gasoline","FL","SoA","Premium",NA,"18",42,30103.7895216891
"372","372","550",NA,"CPO","f",46100,"2012","White","4.6 L","Gasoline","CA","Pac","Premium","Alloy",NA,74,54402.2449111864
"373","373","550",NA,"Used","f",113000,"2007","Black","5.5 L","Gasoline","MN","WNC","Premium","Alloy",NA,45,24645.5305670567
"374","374","550",NA,"New","f",12,"2015","Blue","4.6 L","Gasoline","MA","New",NA,NA,NA,0,112582.356816534
"375","375","55 AMG",NA,"Used","f",51565,"2002","Black","5.4 L","Gasoline","TX","WSC","Bose","Premium",NA,42,21056.3905955913
"376","376","600",NA,"Used","f",70000,"2006","Black","5.5 L","Gasoline","FL","SoA","Premium","Alloy",NA,95,29746.1051199437
"377","377","550",NA,"Used","f",12882,"2012","Black","4.6 L","Gasoline","FL","SoA","Harman Kardon",NA,NA,12,56061.4868840164
"378","378","550",NA,"New","f",6,"2014","Black","4.6 L","Gasoline","NY","Mid",NA,NA,NA,25,111261.21206523
"379","379","550",NA,"New","f",9,"2014","White","4.6 L","Gasoline","PA","Mid","Premium","Alloy",NA,70,111964.196990917
"380","380","550",NA,"New","f",5,"2015","White","4.6 L","Gasoline","CA","Pac",NA,NA,NA,1,113158.128165802
"381","381","65 AMG",NA,"New","f",10,"2015",NA,"6.0 L","Gasoline","NY","Mid","Premium","Alloy",NA,61,227992.467370028
"382","382","430",NA,"Used","f",106948,"2001","Gold","4.3 L","Gasoline","FL","SoA",NA,"Alloy",NA,21,9100.13563292922
"383","383","63 AMG",NA,"New","f",10,"2014","Black","5.5 L","Gasoline","CA","Pac",NA,NA,NA,3,157487.038949776
"384","384","550",NA,"New","f",18,"2015","Blue","4.6 L","Gasoline","NY","Mid","Premium",NA,NA,76,112743.162421635
"385","385","550",NA,"CPO","f",21951,"2012","White","4.6 L","Gasoline","GA","SoA","Premium","Alloy",NA,84,58425.7816794702
